10902east,檜村里(機6)停車場,CYI12745271,平面式小型停車場134格,1,1,23.48922,120.45504,嘉義市東區忠孝路346巷1號,  小客車：20元/1hr、大客車：60元/次,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,Chiayi,CYI
10904east,新生路停車場民國站,CYI12745271,平面式小型停車場411格,1,1,23.476,120.46099,嘉義市東區民國路與啟明路口,平日：10元/0.5hr、假日：20元/4hr,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,Chiayi,CYI
10909B,舊市公所停車場,CYI70369154,平面式小型停車場120格(含婦幼停車位2格、身心障礙車位2格),1,1,23.47398,120.44667,嘉義市西區民生北路與康樂街口	,20元/1hr,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,Chiayi,CYI
DuDuhouse,吳鳳民族站,CYI28371994,平面式小型停車場68格(含婦幼停車位3格、身心障礙車位2格),1,1,23.47576,120.45351,嘉義市吳鳳北路77號,平日:20元/0.5hr、假日:25元/0.5hr,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,Chiayi,CYI
10909,市府大樓地下停車場,CYI70369154,平面式小型停車場261格(含婦幼停車位6格、身心障礙車位7格),3,1,23.48068,120.45396,嘉義市東區民樂街141號,20元/1hr,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,Chiayi,CYI
10904Aeast,新生路停車場民族站,CYI12745271,平面式小型停車場139格,1,1,23.47669,120.46062,嘉義市東區民國路與民族路口,平日：10元/0.5hr、假日：20元/4hr,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,Chiayi,CYI
10818,嘉義延平停車場,CYI12745271,平面式小型停車場120格(含婦幼停車位3格、身心障礙車位3格),3,1,23.47608,120.44163,嘉義市西區書院里延平街450號,第一小時60元，爾後每增加半小時加收30元,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,Chiayi,CYI
10816,停14(蘭停八)停車場,CYI28371994,平面式小型停車場45格(含婦幼停車位1格、身心障礙車位1格),1,1,23.47629,120.4728,嘉義市大雅路二段43巷與雅竹路口,20元/1hr,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,Chiayi,CYI
10810,北港路(停9)停車場,CYI28371994,平面式小型停車場39格(含婦幼停車位1格、身心障礙車位1格),1,1,23.47779,120.43304,嘉義市西區北港路230號,20元/1hr,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,Chiayi,CYI
10909A,市府前廣場停車場,CYI70369154,平面式小型停車場261格(含婦幼停車位6格、身心障礙車位7格),1,1,23.482,120.45277,嘉義市東區忠孝路188號,20元/1hr,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,Chiayi,CYI
10904,德安停車場,CYI12745271,平面式小型停車場67格(含婦幼停車位2格、身心障礙車位2格),1,1,23.48476,120.43357,嘉義市西區德安路2號	,20元/1hr,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,Chiayi,CYI
10808,火車站前停車場,CYI12745271,平面式小型停車場98格(含婦幼停車位2格、身心障礙車位2格),1,1,23.47967,120.44166,嘉義市林森西路502巷路口,20元/1hr,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,Chiayi,CYI
10906,垂楊國小地下停車場,CYI12745271,平面式小型停車場201格(含婦幼停車位4格、身心障礙車位4格),3,1,23.47066,120.43914,嘉義市西區上海路354號B1	,20元/1hr,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,Chiayi,CYI
11006,西市場大樓停車場,CYI12745271,平面式小型停車場201格(含婦幼停車位6格、身心障礙車位3格),1,1,23.47889,120.44852,嘉義市西區國華街245號,20元/1hr,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,Chiayi,CYI
10820,民族國小地下停車場,CYI70369154,平面式小型停車場199格(含婦幼停車位3格、身心障礙車位4格),3,1,23.47412,120.45838,嘉義市垂楊路與共和路口	,20元/1hr,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,Chiayi,CYI
10504,文化公園(停6)停車場,CYI12745271,平面式小型停車場151格(含婦幼停車位3格、身心障礙車位3格),1,1,23.47453,120.44908,嘉義市西區國華街60號,20元/1hr,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,Chiayi,CYI
11006A,西市場忠義街停車場,CYI12745271,平面式小型停車場74格,3,1,23.47927,120.44731,嘉義市忠義街118號B1,20元/1hr,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,Chiayi,CYI
P17,好庭車停車場,CYQ80444147,平面式小型車290格、機車130格,1,1,23.4584,120.32576,太保市保鐵三路與保鐵八路交叉口,20/時,0,0,0,3,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,ChiayiCounty,CYQ
P04,五都停車場高鐵嘉義二站,CYQ25147332,小型車762格、機車37格,1,1,23.46249,120.32248,保鐵十二路,小型車20元/時、機車30/次(平日)、機車40/次(假日),0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,ChiayiCounty,CYQ
P13,嘟嘟房嘉義大同站,CYQ33029464,平面式小型車13格,1,1,23.46123,120.24479,大同路60號,20/時,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,ChiayiCounty,CYQ
Puzi04,廣停五停車場,CYQ67501806,平面式小型車27格,1,1,23.46364,120.23695,嘉義縣朴子市德安段582地號,公有免費停車場,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
P18,廉增停車場故宮南院站,CYQ83583277,平面大型車8位、小型車545位、機車288位,1,1,23.47292,120.29313,嘉義縣太保市故宮大道888號,50元/次,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,ChiayiCounty,CYQ
STO001,機一停車場,CYQ66013300,一般停車場,1,1,23.42917,120.41491,水上上正義路水上國小對面,免費,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
BD02,公有免費停車場（布袋文創對面停車場）,CYQ67500709,小型車格39格,1,1,23.38198,120.1554,布袋文創對面停車場,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
P12,嘉義長庚醫院停車場(西側),CYQ25798094,立體式小型車1110格,2,2,23.46318,120.28371,嘉義縣朴子市嘉朴路西段6號,31分鐘~60分鐘20元，61分鐘後每小時加收10元，24小時內最高180元。,0,0,0,3,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,ChiayiCounty,CYQ
P19,嘟嘟房新港奉天宮站停車場,CYQ33029464,平面小型車25格,1,1,23.55553,120.34655,登雲路88號對面,60元/時、2400元/月,0,0,0,3,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,ChiayiCounty,CYQ
P03,嘉義二停車場,CYQ97317757,小型車121格,1,1,23.46196,120.32368,保鐵一路三段與保鐵西路交叉口,20元/時,0,0,0,3,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,ChiayiCounty,CYQ
BD01,公有免費停車場（岑海里舊派出所旁停車場）,CYQ67500709,小型車格109格,1,1,23.3798,120.15202,岑海里舊派出所旁停車場,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
Puzi07,嘉義縣朴子市第一公有零售市場地下室停車場,CYQ67501806,第一小時免收費,3,1,23.46614,120.24351,嘉義縣朴子市開元路223號,第1小時免收費，每日最高上限100元,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,ChiayiCounty,CYQ
CYHG02,創新地下停車場,CYQ80738683,地下停車場,3,1,23.45676,120.29423,嘉義縣太保市祥和二路東段8號,10/時(8-17),1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,ChiayiCounty,CYQ
DL03,大林體育運動公園前公有免費停車場(停三),CYQ66000109,平面停車場,1,1,23.59908,120.45829,大林鎮新興街旁運動公園,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
P15,嘟嘟房高鐵嘉義站,CYQ33029464,平面式小型車750格、機車803格,1,1,23.45925,120.32282,嘉義縣太保市高鐵西路168號,30元/時,0,0,0,3,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,ChiayiCounty,CYQ
MS01,民雄鄉公有臨時停車場,CYQ66643216,平面式停車場有180個停車格及300個機車格,1,1,23.55364,120.43029,嘉義縣民雄鄉中村文化路50號旁,無,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
LJ03,六腳鄉公所公有停車場,CYQ67500102,提供民眾洽公使用之開放停車場，故無收取相關費用。,1,1,23.4937,120.2909,嘉義縣六腳鄉蒜頭村73號,無收費(24小時),1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
Cyhg07,朴子配天宮公有停車場,CYQ66015102,公有免費停車場,1,1,23.4681,120.24632,嘉義縣朴子市安福段274地號等22筆(開元路北通路交叉口東南側空地),免費,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
Puzi01,廣停二停車場,CYQ67501806,平面式小型車35停車格,1,1,23.45875,120.24564,嘉義縣朴子市鎮安段1819、1820地號,免費停車場,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
P20,樟腦寮月香停車場,CYQ62981989,平面小型車25格,1,1,23.53167,120.60189,嘉義縣竹崎鄉樟腦寮車站附近停車場,50元/次,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ChiayiCounty,CYQ
P11,嘉義長庚醫院停車場（東北側）,CYQ25798094,平面式小型車169格,1,1,23.46272,120.28607,嘉義縣朴子市嘉朴路西段8號,31分鐘～60分鐘20元`\,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
P10,嘉義長庚醫院停車場（綜合醫學大樓）,CYQ25798094,立體式小型車602格,2,2,23.46286,120.28576,嘉義縣朴子市嘉朴路西段6號,31分鐘～60分鐘20元，61分鐘後每小時加收10元，24小時內最高180元,0,0,0,3,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,ChiayiCounty,CYQ
CYHG03,府前地下停車場,CYQ80738683,地下停車場,3,1,23.45944,120.29364,嘉義縣太保市安仁里祥和一路東段5號B1,10元/時(8-17),1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,ChiayiCounty,CYQ
STO002,停一停車場,CYQ66013300,一般停車場,1,1,23.42787,120.39875,嘉義縣水上鄉市政街與中正路交叉口,免費,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
P14,嘟嘟房嘉義朴子站,CYQ33029464,平面式小型車37格,1,1,23.46163,120.23693,嘉義縣朴子市大同路219號對面,20/時,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,ChiayiCounty,CYQ
DL01,明和休閒公園旁公有免費停車場(停一),CYQ66000109,直停與橫停,1,1,23.60689,120.44793,嘉義縣大林鎮西榮路明和休閒公園旁,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
P09,嘉義長庚醫院停車場（醫學大樓）,CYQ25798094,立體式小型車306格,2,2,23.46608,120.28473,嘉義縣朴子市嘉朴路西段6號,31分鐘～60分鐘20元，61分鐘後每小時加收10元，24小時內最高180元,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
STO004,水上鄉停（三）停車場,CYQ66013300,免費,1,254,23.43383,120.39586,嘉義縣水上鄉朴子路水上地政旁,免費,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
DL02,大林後火車站公有免費停車場(停二),CYQ66000109,汽機車混合停車場,1,1,23.60025,120.45657,大林後火車站前,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
Cyhg06,公有免費停車場（朴子五路、祥和二路）,CYQ66015102,公有免費停車場,1,1,23.4584,120.28747,嘉義縣朴子市嘉朴段191地號(朴子五路、祥和二路公園),免費,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
P02,強展金世界停車場,CYQ28053301,小型車95格,1,1,23.51449,120.44159,嘉義縣民雄鄉惠安街,20元/時。1500元/月,0,0,0,3,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,ChiayiCounty,CYQ
P16,助安168嘉義高鐵站,CYQ97329493,平面小型車129格,1,1,23.45663,120.32365,嘉義縣太保市保鐵六路旁高鐵橋下,20元/時,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,ChiayiCounty,CYQ
CYHG05,快捷停車場,CYQ80738683,公有平面停車場,1,1,23.45745,120.32545,嘉義縣太保市太頂珠段9地號,計時：每小時20元。月租：每月2\,000元,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,ChiayiCounty,CYQ
P07,布袋港第二停車場,CYQ20193390,小型車242格,1,1,23.38103,120.13913,布袋鎮新生段116-6地號,20/時(24H),0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,ChiayiCounty,CYQ
Puzi06,廣停四停車場,CYQ67501806,平面式小型車21格,1,1,23.46617,120.25155,嘉義縣朴子市文明段453、454、455、461地號,公有平面停車場,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
P06,布袋港旅客服務中心停車場,CYQ20193390,平面小型車644格,1,1,23.37789,120.13988,嘉義縣布袋鎮新生段116-3、116-9、119地號,20/時(24H),0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,ChiayiCounty,CYQ
Cyhg01,公有免費停車場（仁和二路、小槺榔三路）,CYQ66015102,公有免費停車場,1,1,23.4678,120.28085,嘉義縣朴子市嘉朴段263地號(仁和二路小槺榔三路交叉口),免費,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,ChiayiCounty,CYQ
P05,五都停車場嘉義站,CYQ25147332,小型車187格,1,1,23.46275,120.32369,嘉義縣太保市保鐵一路三段、高鐵西路交叉口,20元/時,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,ChiayiCounty,CYQ
P08,布袋港第三停車場,CYQ20193390,小型車416格,1,1,23.37936,120.14188,新生段115-5地號,20元/時(24H),0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,ChiayiCounty,CYQ
XT01,新港停一立體停車場,CYQ12810504,平面式小型車371格,2,1,23.55423,120.3481,嘉義縣新港鄉文昌街50號,60元/時、2\,400元/月,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,ChiayiCounty,CYQ
MS0001,梅山公園停車場,CYQ66007601,平面式,1,1,23.57798,120.55857,嘉義縣梅山鄉公園路,無,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
Puzi02,廣停六停車場,CYQ67501806,平面式停車格10格,1,1,23.45939,120.23643,嘉義縣朴子市新寮段1033地號,免費停車場,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
STO005,水上鄉停（四）停車場,CYQ66013300,免費,1,254,23.42984,120.40313,嘉義縣水上鄉中和路,免費,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
P22,佛教大林慈濟醫院停車場,CYQ12745271,平面式、地下小型車共505格,6,2,23.59631,120.45745,嘉義縣大林鎮民生路2號,停車時數滿30分鐘未滿3小時收費30元，增加1小時收10元，24小時最高120元,0,0,0,3,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,ChiayiCounty,CYQ
STO003,停二停車場,CYQ66013300,一般停車場,1,1,23.43082,120.40042,嘉義縣水上鄉正義路與中興路交叉口,免費,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
Puzi03,廣停三停車場,CYQ67501806,平面式小型車11格,1,1,23.46308,120.23347,嘉義縣朴子市德安段1284、1285、1287,公有免費停車場,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
MS0002,雲梯接駁停車場,CYQ66007601,平面式,1,1,23.5756,120.56009,嘉義縣梅山鄉中學路,無,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
P21,快樂停車場,CYQ10801058,平面式小型車13格、機車64格,1,1,23.60161,120.45621,嘉義縣大林鎮平和街8號旁,小型車：30元/時、1200/月；機車：20元/次、450元/月,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,ChiayiCounty,CYQ
0001CYHG,朴子醫院停車場,CYQ66599197,民眾停車場,1,1,23.46403,120.23492,嘉義縣朴子市42-50號,20元/次,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
Puzi05,廣停八停車場,CYQ67501806,平面式大型車約10格小型車約20格,1,1,23.47003,120.24726,嘉義縣朴子市安福段23地號旁,公有免費停車場,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
P01,強展嘉大民雄校區停車場,CYQ28053301,平面小型車69格,1,1,23.54213,120.4231,嘉義縣民雄鄉文化路,20元/時(24H)、1\,500元/月,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,ChiayiCounty,CYQ
ZPFA01,中埔鄉農會停車場,CYQ99571620,平面式小型車45格,1,1,23.44657,120.49377,嘉義縣中埔鄉金蘭村頂山門29號旁,20元/時(24H),0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChiayiCounty,CYQ
DS01,東石鄉港口宮停車場,CYQ67502903,小型車238格、大型車68格,1,1,23.49355,120.18629,嘉義縣東石鄉下揖子寮段 74-9地號（嘉7與嘉9交叉口）,免費,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,ChiayiCounty,CYQ
AB,新科國中地下停車場 ,HSZ46806508,月租停車： (1)里民優惠(800公尺)：1\,500元、 里民身心障礙1\,000元 (2)一般民眾2\,400元(含身障10格車位、婦幼車格8格),3,1,24.77994,121.02352,新竹市東區光復路一段89巷88之1號,停車費用 - 平日： 汽車：20元(24小時) 機車：未收費	停車費用 - 假日： 汽車：20元(24小時) 機車：未收費,0,1,0,2,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,Hsinchu,HSZ
57,火車站後站(一、二、三、四)汽車停車場,HSZ46806508,平面小型車,1,1,24.78211,121.00469,新竹市火車站後站,平假日 20元/時(24小時),0,1,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,Hsinchu,HSZ
HSZ_CH,赤土崎地下停車場,HSZ89483140,小型車592格、機車211格,3,1,24.79933,120.99513,新竹市東區建中路2號,營運時間：24小時 *	停車費用 - 平日： 汽車：20元/小時 機車：20元/次 *	停車費用 - 假日： 汽車：20元/小時 機車：20元/次 *	計費基準： 汽車計時 機車計次 *	補充說明： 機車隔日另計  ,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,Hsinchu,HSZ
AD,生命園區第一停車場,HSZ46806508,平面小型車,1,1,24.79362,120.95665,新竹市北區成德路132號,平假日 20元/時(08:00-17:00),1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,Hsinchu,HSZ
HSZ_RA,後站機車第二停車場,HSZ72758236,計次20元/次，月租300元/月,1,1,24.80031,120.97322,新竹市南大路218巷內,計次20元/次，月租300元/月,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,Hsinchu,HSZ
A5,稅務大樓地下停車場,HSZ46806508,未開放月租(包含身障車格3格、婦幼車格2格、友善車格3格),3,1,24.80623,120.96988,中央路112號,停車費用 - 平日： 20元 機車：未收費 *	停車費用 - 假日： 20元 機車：未收費,0,1,0,2,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,Hsinchu,HSZ
HSZ_NA,南門機械停車場,HSZ80501940,機械式,4,254,24.79998,120.96869,中華路二段545之1號,計時20元/時(24h),0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,Hsinchu,HSZ
HSZ_LA,勞山新村機車停車場,HSZ72758236,147（含3格身心障礙車位）,1,1,24.80148,120.97544,新竹市南大路140巷內,計次$20元/次，月租300元/月,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,Hsinchu,HSZ
96,延平停車場,HSZ46806508,月租停車： (1)里民優惠(200公尺)：1\,200元、里民身心障礙1\,000元 (2)一般民眾2\,400元 *	備註說明： (1)月租額滿 (2)身障者享有當日當次前3小時免費一次之優惠(若離開後再返回，則不再享有優惠)。(包含兩格身障車格),1,1,24.80413,120.9573,延平路1段131號旁,停車費用 - 平日： 20元 *	停車費用 - 假日： 20元 *	計費基準： 計時 *	補充說明： 無人化停車場,0,1,0,2,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,Hsinchu,HSZ
AA,頂竹圍地下停車場,HSZ46806508,平面小型車,3,1,24.79745,120.97193,竹蓮街20號,平假日 20元/時(24小時),0,1,0,2,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,Hsinchu,HSZ
HSZ_MP,明湖公園平面停車場,HSZ89483140,小型車:30格,1,1,24.77439,120.96944,新竹市東區明湖路775巷28號,計次:30元/當日當次,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,Hsinchu,HSZ
HSZ_ML,明志書院停車場,HSZ53382415,立體式小型車,2,2,24.80172,120.96552,西大路317號,計時30元/時(24h),0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,Hsinchu,HSZ
HSZ_MI,民富機械停車場,HSZ53382415,機械式,4,254,24.80643,120.95966,少年街49巷10號,計時20元/時(24h),0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,Hsinchu,HSZ
HSZ_FU,府後地下停車場,HSZ70369154,地下三層小型車286格(含身心障礙停車位6格及友善車位6格),3,1,24.80731,120.96991,新竹市北區府後街42號,計時20元(8-22) 夜間優惠上限60元(22-8),0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,Hsinchu,HSZ
